구인상태,근무내용,근무시간,근무지역,급여,등록일,성별,업체명,연령,지원방법,지원서류,직종,채용인원
구인상태구인마감,"근무내용<주식회사 이도>경비원(빌딩) 1명빌딩 보안 업무*격일 오전 8:00~8:00 (휴게 10시간)*월급 256만원*계약직 12개월*근무지 서울특별시 강남구 도산대로 439 소봉빌딩*남, 경력 1년 이상*지원방법: 이력서 이메일지원 ksh123@yido.com",근무시간격일08:00~익일08:00,근무지역강남구 청담동,급여월급 256만원,등록일2024-10-02,성별남,업체명주식회사 이도,연령~65세,지원방법*이메일지원 ksh123@yido.com,지원서류,직종경비원(빌딩),채용인원1명
구인상태구인마감,"근무내용<주식회사 대성비엠에스>빌딩 청소원 1명*빌딩 청소(계단, 화장실, 쓰레기 정리 등)*월60만원(시급13,000원)*주5일 07:00~09:00 (주15시간 미만 단시간일자리로 보험 미가입)*상용직*근무지 서울특별시 강남구 도산대로67길 19 (청담동) 온즈빌딩*여, 60세~70세",근무시간주5일06:00~08:00,근무지역강남구 청담동,급여월 60만원,등록일2024-08-23,성별여,업체명주식회사 대성비엠에스,연령60세~70세,지원방법*상담사 알선 02-6220-8640,지원서류,직종빌딩 청소원,채용인원1명
구인상태구인마감,"근무내용<조선아이에스(주)>신문 배달원 11명거주지 인접 아파트, 주택에 신문 배달하는 업무배달에 필요한 카트 등 물품은 현장에서 제공하며, 도보로 배달할 수 있는 건강 상태의 어르신이면 근무 가능일정 기간 근무하신 경우, 연1회 중/고/대학생 자녀 및 손자녀 대상 심사를 거쳐 장학금 지원(50~100만원), 상해보험 무료 가입*급여 - 첨부된 표 참고(지역/배달구역 별로 다르며, 협의 가능)*주6일(월~토) 새벽 2시~새벽 5시 30분(시간 협의 후 조정 가능)*근무지 강남직영/마포직영/성북직영/분당직영/수지직영각각의 배달 지역은 첨부된 표 참고<참고1>지역 및 배달구역<참고2> 배달지역 상세",근무시간주6일02:00~05:30(새벽),근무지역서울 및 수도권(거주지 인접지역 우선배정),급여근무내용 참조,등록일2024-08-23,성별성별무관,업체명조선아이에스(주),연령연령무관,지원방법*상담사 알선 02-6220-8640,지원서류,직종신문 배달원,채용인원11명
구인상태구인마감,"근무내용<주식회사 모르제>정보통신 사무원 1명*정보통신공사업 서류 정리 업무 등(엑셀, 한글 문서 등)*정보통신기술자경력수첩 필수 또는 관련 학과 졸업자 / 경력자의 경우 경력증명서 제출 시 인정*시급 9,860원(협의 가능)*근무시간 주5일 13:00~17:00 (시간 협의 가능)*상용직*근무지 서울특별시 금천구 가산디지털2로 166, 906호 (가산동) 케이원타워*성별무관, 55세~70세",근무시간주5일 13:00~17:00(협의 가능),근무지역금천구 가산동,"급여시급9,860원(협의 가능)",등록일2024-08-23,성별무관,업체명주식회사 모르제,연령~70세,지원방법*상담사 알선 02-6220-8640,지원서류,직종사무원(정보통신공사업),채용인원1명
구인상태구인마감,"근무내용<명일중앙하이츠입주자대표회의>셔틀버스 운전원 1명*명일중앙하이츠아파트~고덕역 셔틀운행(4개 정류장경유/10~15분 소요)*대형 1종 (25인승 버스운전 면허) 소지자, 버스운전 경력자 우대*월212만원*2교대 오전조, 오후조주6일 07:00~15:00, 토 07:00~16:00/ 주5일15:00~22:00*상용직*근무지 서울특별시 강동구 구천면로 561 (상일동) 명일중앙하이츠*남, ~68세",근무시간근무시간 참조,근무지역강동구 상일동,급여월 212만원,등록일2024-08-23,성별남,업체명명일중앙하이츠입주자대표회의,연령~68세,지원방법*상담사 알선 02-6220-8640,지원서류,직종셔틀버스 운전원,채용인원1명
구인상태구인마감,"근무내용<(주)더본코리아>사무실 미화직원 2명 /※ 장애인 등록증 보유자만 채용*업무: 사무실 쓰레기 분리수거 및 바닥청소 / 화장실 청소*급여: 월급 116만원*근무시간: 주5일 08:00~13:00(휴게 10:00~10:30)*고용형태: 계약직(12개월)*근무지- 서울시 강남구 강남대로112길 15 (논현동: 신논현역 근처) - 1명- 서울시 서초구 강남대로79길 52-12 (반포동: 신논현역 근처) - 1명*연령: 여, 55세~65세",근무시간주5일08:00~13:00,근무지역강남구/서초구,급여월116만원,등록일2024-08-23,성별여,업체명(주)더본코리아,연령55세~65세,지원방법*상담사 알선 02-6220-8640,지원서류,직종사무실 미화직원(장애인채용),채용인원2명
구인상태구인마감,"근무내용<(주)한국보안컨설팅>아파트 경비원 2명*우이동대우아파트 경비 업무*경비교육 필수*월239만원*격일 06:00~익일 06:00(휴게시간 10~13시/17~20시/22~02시, 총 10시간)*계약직(3개월)*근무지 서울특별시 강북구 삼양로 149길 45 우이동 대우아파트*남, 55세~69세",근무시간격일06:00~익일06:00,근무지역강북구 우이동,급여월239만원,등록일2024-08-23,성별남,업체명(주)한국보안컨설팅,연령55세~69세,지원방법*상담사 알선 02-6220-8640,지원서류,직종아파트 경비원,채용인원2명
구인상태구인마감,"근무내용<부림산업개발>빌딩 경비원 1명*상가 건물 경비 및 주차관리 업무*운전가능자(1, 2종 무관),경비교육 필수*월215만원*격일 07:00~익일 07:00(휴게시간 총 12시간 / 주간 4시간, 야간 8시간)*계약직(12개월)*근무지 서울특별시 중구 세종대로 11길 42 (시청역 인근)*남, ~70세",근무시간격일07:00~익일07:00,근무지역중구 서소문동,급여월215만원,등록일2024-08-22,성별남,업체명부림산업개발,연령~70세,지원방법*상담사 알선 02-6220-8640,지원서류,직종빌딩 경비원,채용인원1명
구인상태구인마감,"근무내용<(주)에스피에스> - 해당 구인 공고는 시니어인턴십 사업에 참여하는 일자리 입니다.[시니어인턴십] 이마트 주차도우미 2명[이마트 은평점] 이마트 주차장 출입구/지하주차장에서의 주차 안내 및 고객 응대 서비스 업무*평가기간 3개월이 있으며, 평가 점수 미달 시 채용이 취소될 수 있음**월180만원*주5일(35시간) 근무시간은 본인 선택이 아닌 사업장 담당자 지정(로테이션 아님)1) 09:30~17:30 / 2) 14:00~22:00 / 3) 14:30~22:30 / 4) 15:00~23:00*계약직(10개월)/ 평가기간 3개월 / 계약 만료 후 재계약 여부 검토*근무지 서울특별시 은평구 은평로 111 지하3층 주차도우미팀 사무실*남, 만60세~64세[시니어인턴십 참여제한 조건]<참여자 자격요건> 만 60세이상 미취업자(채용되는 기업에 3대보험 가입 가능자)<참여자 자격 제한요건>① 중앙정부 및 지방자치단체 재정지원일자리 사업 등에 참여 중인 자예시) 보건복지부 노인 일자리 및 사회활동 지원사업, 국민취업지원제도 등② 인턴십 참여 직전 90일 이내 해당기업에 취업사실이 있는 자(일용직1개월 이하로 근무한 경우 제외)③ 당해년도 인턴십 참여 도중 2회 이상 중도 포기한 자④ 인턴십 참여 시작일 기준 이미 4대보험 자격을 취득 중인 자(일용직(1개월 이하)으로 근무한 경우 제외)인턴 시작일 이전 퇴직하였으나 사업주의 신고 지연 등으로 인해 인턴 신청일 당시 취업 상태인 경우에는 사실 관계 파악 (상실 신고 내역 등 확인 및 증빙) 후 참여 가능⑤ 인턴십 참여한 자가 동일사업장에 재 참여하는 경우(인턴십 참여시작 연도기준 5년 경과한 경우 재참여 가능)⑥ 동일인이 당해 연도에 2개 이상 사업장에 참여하는 경우",근무시간주5일 근무내용 참조,근무지역은평구 응암동,급여월180만원,등록일2024-08-22,성별남,업체명(주)에스피에스,연령만60~64세,지원방법*상담사 알선 02-6220-8640,지원서류,직종[시니어인턴십] 이마트 주차도우미,채용인원2명
구인상태구인마감,"근무내용<금빛데이케어센터>시설 간호조무사 1명[금천구 주야간보호센터 간호조무사] 어르신 건강상태, 투약(처방전 확인, 약 분류), 병워진료 동행, 의약품/의료용품 관리 및 구입, 간호투약일지, 상담일지(데이케어센터의 전반적인 행정업무, 차량 송영지원 등*간호조무사 자격증 필수, 운전면허 소지 필수*경력 1년 이상, 케어포 사용자 우대*월206만원*주5일, 월 1회 토요 근무 있음 / 08:30~17:30 or 09:00~18:00*상용직*근무지 서울특별시 금천구 탑골로2길 8 (시흥동) 3층 금빛데이케어센터*여, ~64세",근무시간근무내용 참조,근무지역금천구 시흥동,급여월206만원,등록일2024-08-22,성별여,업체명금빛데이케어센터,연령~64세,지원방법*상담사 알선 02-6220-8640,지원서류,직종데이케어센터 간호조무사,채용인원1명
구인상태구인마감,"근무내용<금빛데이케어센터>시설 요양보호사 1명(단기근무)[금천구 주야간보호센터 요양보호 업무: 어르신 전반적인 활동 도움 및 관리, 인지, 신체 프로그램 제공*요양보호사 자격증 필수, 데이케어센터 관련 업무 유경험자 우대 / 케어포 사용 가능자 우대*월206만원*주5일 09:00~18:00 / 출퇴근시간 협의가능 1일 8시간 근무*계약직(1개월) 수습기간 개념이며, 계약 만료 후 상용직 전환 검토*근무지 서울특별시 금천구 탑골로2길 8 (시흥동) 3층 금빛데이케어센터*여, ~64세",근무시간주5일 09:00~18:00,근무지역금천구 시흥동,급여월206만원,등록일2024-08-22,성별여,업체명금빛데이케어센터,연령~64세,지원방법*상담사 알선 02-6220-8640,지원서류,직종시설 요양보호사,채용인원1명
구인상태구인마감,"근무내용<청오종합관리(주)>초등학교 경비원 1명*초등학교 야간 경비 업무, 경비교육이수증 필수*월 92만원*격일 16:30 ~ 익일08:30 (휴게시간11시간) / 토요일 08:30 -08:30 (휴게시간7시간)*계약직(12개월)*근무지  서울시 중구 매봉18길 109  동산초등학교 (신당동)*남, ~82세까지*석식제공, 장애인 병행채용","근무시간격일 16:30 ~ 익일08:30, 내용 참고",근무지역중구 신당동,급여월 92만원,등록일2024-08-22,성별남,업체명청오종합관리(주),연령~82세까지,지원방법*상담사 알선 02-6220-8640,지원서류,직종초등학교 경비원,채용인원1명
구인상태구인마감,"근무내용<(주)에스피에스>주차도우미 및 카트수거원[목동이마트]공통 업무내용: 카트정리 정돈 및 세척, 주차관리(차량 유도), 주차장 청소 업무 등*주말(토, 일) 근무자 - 2명*시급 9,860원(월급 48만원 이상, 7일)*11:00~19:00 / 1일 7시간 근무 (휴게1시간)*근무지 서울특별시 양천구 오목로 299 (목동) 이마트 목동점*남, ~65세",근무시간근무내용 참조,근무지역양천구 목동,급여근무내용 참조,등록일2024-08-22,성별남,업체명(주)에스피에스,연령~65세,지원방법*상담사 알선 02-6220-8640,지원서류,직종이마트 주차도우미 및 카트수거원,채용인원3명
구인상태구인마감,"근무내용<주식회사 삼일시스템>아파트 외곽 청소원 1명아파트 외곽 청소 업무*월169만원*주6일08:30~15:30,토08:30~11:30*계약직(3개월)/ 계약 만료 후 상용직 전환 검토*근무지 서울특별시 강남구 선릉로69길 19 (역삼동)*남, ~72세","근무시간주6일08:30~15:30,토 3시간",근무지역강남구 역삼동,급여월169만원,등록일2024-02-19,성별남,업체명주식회사 삼일시스템,연령~72세,지원방법*상담사 알선 02-6220-8640,지원서류,직종아파트 외곽 청소원,채용인원1명
구인상태구인마감,"근무내용<주식회사천장지구>빌딩 청소원 2명이데아빌딩 공용부분 미화*월156만원*주6일 평일08:30~15:00(휴게 1.5h) , 토08:30~12:00*계약직(12개월)*근무지 서울특별시 동작구 노량진로 146 (노량진동) 이데아빌딩*여, ~72세","근무시간주6일 08:30~15:00,토08:30~12",근무지역동작구 노량진동,급여월156만원,등록일2024-01-19,성별여,업체명주식회사천장지구,연령~72세,지원방법*상담사 알선 02-6220-8640,지원서류,직종빌딩 청소원,채용인원2명
